system:index,bedrock,clay,dem,erosion,hand,latitude,longitude,precip,sand,slope,soc,spatial_fold,suit_score,twi,typhoon,.geo
10,0.0,29.0,314.0,33.87003707885742,137.0,19.196412895969935,109.51115666536077,2394.40869140625,42.0,3.5432252883911133,4.0,2.0,0.6509103395957279,12.355506896972656,38.0,"{""type"":""Point"",""coordinates"":[109.51118107193278,19.19556017992289]}"
11,0.0,23.0,95.0,11.244060516357422,63.0,19.18742974312874,110.09057002361783,2447.77880859375,51.0,0.28679710626602173,4.0,2.0,0.7085696535442092,15.012548446655273,41.0,"{""type"":""Point"",""coordinates"":[110.09195616389174,19.188934739214496]}"
12,0.0,34.0,435.0,29.85245132446289,266.0,18.985308804201843,109.33598518495745,2167.042236328125,35.0,4.194196701049805,5.0,2.0,0.6072102154983362,12.098433494567871,43.0,"{""type"":""Point"",""coordinates"":[109.33751059806195,18.986191382380714]}"
13,0.0,26.0,21.0,3.9628961086273193,21.0,18.908952005051688,108.69818133323258,1309.2335205078125,48.0,0.38144540786743164,3.0,2.0,0.6723894621378181,14.771039009094238,45.0,"{""type"":""Point"",""coordinates"":[108.69825369182574,18.911193996435312]}"
14,0.0,21.0,5.0,3.1617953777313232,5.0,19.0706487561932,108.65326556902659,1239.5926513671875,52.0,0.19089336693286896,2.0,2.0,0.6867638563412022,15.472503662109375,45.0,"{""type"":""Point"",""coordinates"":[108.65141591852057,19.07252513143445]}"
15,0.0,30.0,431.0,42.417476654052734,325.0,18.670898454760014,109.28657784433085,2048.8427734375,48.0,9.457006454467773,4.0,1.0,0.5747444177692944,11.281061172485352,45.0,"{""type"":""Point"",""coordinates"":[109.28477789125246,18.67036471379799]}"
16,0.0,26.0,891.0,29.460813522338867,839.0,18.80115417095734,109.77615967417603,2353.478759765625,45.0,4.279400825500488,5.0,1.0,0.5860027092085595,11.653231620788574,44.0,"{""type"":""Point"",""coordinates"":[109.77808464428385,18.799273336219024]}"
17,0.0,26.0,294.0,37.579315185546875,194.0,19.362601223532046,109.43030828978999,2484.351806640625,53.0,3.963064432144165,4.0,3.0,0.6602804815346917,12.25701904296875,37.0,"{""type"":""Point"",""coordinates"":[109.42906935415512,19.36197457933684]}"
18,0.0,30.0,37.0,12.40982437133789,34.0,19.308702306484875,110.47235401936865,2500.8623046875,35.0,0.34922704100608826,5.0,3.0,0.7479764064767144,14.830571174621582,41.0,"{""type"":""Point"",""coordinates"":[110.47400277738993,19.309877295542172]}"
19,0.0,28.0,567.0,52.74753952026367,511.0,19.12903924966097,109.13386424603056,2401.808349609375,48.0,9.053513526916504,7.0,2.0,0.6157269554863567,11.216785430908203,39.0,"{""type"":""Point"",""coordinates"":[109.13254875405079,19.129149918888597]}"
20,0.0,21.0,94.0,10.403260231018066,82.0,19.147005555343355,108.92725173068305,1907.9285888671875,60.0,0.8855273127555847,3.0,2.0,0.6521639351695954,13.885671615600586,41.0,"{""type"":""Point"",""coordinates"":[108.92561521850764,19.145648391904874]}"
21,0.0,25.0,24.0,9.209510803222656,27.0,18.805645747377937,110.33760672675072,2117.527099609375,49.0,0.3648683428764343,2.0,1.0,0.7046776637816435,14.813736915588379,47.0,"{""type"":""Point"",""coordinates"":[110.33576305265233,18.80409987967682]}"
22,0.0,32.0,16.0,6.505007743835449,17.0,19.838708324115387,109.2281873508631,1638.95068359375,39.0,0.5304341912269592,2.0,4.0,0.7491552622310713,14.444181442260742,33.0,"{""type"":""Point"",""coordinates"":[109.23018151737165,19.83747232242967]}"
23,0.0,27.0,399.0,29.125545501708984,350.0,18.67988160760121,109.57403873524913,2216.7021484375,50.0,3.7796592712402344,4.0,1.0,0.5951644306404682,12.229805946350098,47.0,"{""type"":""Point"",""coordinates"":[109.57505530238564,18.67906145492204]}"
24,0.0,23.0,58.0,15.546465873718262,58.0,19.816250442012404,110.05014583583244,2373.684326171875,51.0,0.9394810795783997,2.0,4.0,0.738897393403127,13.57088565826416,34.0,"{""type"":""Point"",""coordinates"":[110.0483559827463,19.815380367891294]}"
25,0.0,28.0,133.0,22.395170211791992,118.0,19.061665603352004,110.22531731623576,2492.645751953125,42.0,1.4592705965042114,4.0,2.0,0.6491760662056264,13.362222671508789,44.0,"{""type"":""Point"",""coordinates"":[110.22559528208687,19.063524289382556]}"
26,0.0,26.0,307.0,27.268463134765625,122.0,19.084123485454995,109.69531129860525,2360.84228515625,49.0,2.6198055744171143,4.0,2.0,0.6441286168619949,12.66287899017334,40.0,"{""type"":""Point"",""coordinates"":[109.69328418781393,19.084731208754928]}"
27,0.0,26.0,1002.0,32.33766174316406,969.0,18.71581421896599,108.90479384858008,1725.745361328125,49.0,17.394710540771484,7.0,1.0,0.49997168915399354,10.083317756652832,46.0,"{""type"":""Point"",""coordinates"":[108.90506797361385,18.715198345873436]}"
28,0.0,28.0,149.0,27.024436950683594,75.0,19.344634917849653,109.87048277900857,2453.7353515625,43.0,2.1267435550689697,4.0,3.0,0.6886652912950719,12.975393295288086,40.0,"{""type"":""Point"",""coordinates"":[109.87173798477205,19.34560968613405]}"
29,0.0,28.0,24.0,12.79406452178955,24.0,19.313193882905473,110.50828663073344,2464.503173828125,42.0,0.44064852595329285,4.0,3.0,0.7610381830777998,14.587279319763184,40.0,"{""type"":""Point"",""coordinates"":[110.50947194196321,19.311627540285233]}"
30,0.0,27.0,641.0,68.1581039428711,587.0,19.030224568407817,109.10691478750698,2366.662109375,50.0,15.853909492492676,7.0,2.0,0.5843294159413303,10.574423789978027,40.0,"{""type"":""Point"",""coordinates"":[109.10613890467933,19.03050901901774]}"
31,0.0,25.0,201.0,33.269195556640625,163.0,19.052682450510808,110.08158687077662,2488.505859375,47.0,2.861685037612915,5.0,2.0,0.6306956358024332,12.645224571228027,46.0,"{""type"":""Point"",""coordinates"":[110.0808507779755,19.052105015404425]}"
32,0.0,21.0,42.0,12.547809600830078,41.0,19.847691476956584,109.66836184008167,1916.9561767578125,50.0,1.0882264375686646,2.0,4.0,0.726435495028703,13.7103910446167,35.0,"{""type"":""Point"",""coordinates"":[109.66974063147195,19.849679701339134]}"
33,0.0,26.0,41.0,17.67854881286621,38.0,19.29522757722308,110.37803091453611,2570.716796875,50.0,0.8584315776824951,5.0,3.0,0.7585022752638344,13.94821834564209,38.0,"{""type"":""Point"",""coordinates"":[110.37969496395763,19.294064563214746]}"
34,0.0,30.0,201.0,31.712480545043945,69.0,19.205396048811124,109.8031091326996,2446.655517578125,42.0,2.899803400039673,6.0,2.0,0.6991048495945127,12.631969451904297,38.0,"{""type"":""Point"",""coordinates"":[109.80248567244,19.207136252549915]}"
35,0.0,28.0,494.0,12.806465148925781,427.0,18.590050079189254,109.47073247757538,2102.9501953125,48.0,1.0825767517089844,6.0,1.0,0.5984903601713322,13.4086275100708,46.0,"{""type"":""Point"",""coordinates"":[109.46907153289722,18.5881012464824]}"
36,0.0,22.0,31.0,5.428216934204102,32.0,19.88362408832137,109.65937868724046,1785.67431640625,43.0,0.057359881699085236,2.0,4.0,0.7375826102517625,16.659883499145508,34.0,"{""type"":""Point"",""coordinates"":[109.66000693037671,19.88454762950848]}"
37,0.0,26.0,506.0,73.53414916992188,477.0,18.720305795386587,109.93785642531753,2422.595703125,48.0,14.176953315734863,4.0,1.0,0.5657280682326128,10.806183815002441,47.0,"{""type"":""Point"",""coordinates"":[109.93871005879517,18.719724775454154]}"
38,0.0,24.0,4.0,11.7987642288208,6.0,19.18742974312874,110.47684559578926,2358.047607421875,48.0,0.4176870584487915,2.0,2.0,0.7744978065781756,14.670985221862793,40.0,"{""type"":""Point"",""coordinates"":[110.47682086684952,19.188676616392627]}"
39,0.0,25.0,165.0,82.53057098388672,161.0,18.473269092253716,109.65488711081986,2272.670654296875,50.0,15.982309341430664,3.0,1.0,0.5836585298649252,10.92251205444336,44.0,"{""type"":""Point"",""coordinates"":[109.65492189971891,18.472007695706676]}"
40,0.0,30.0,430.0,42.27164840698242,384.0,18.697847913283596,109.58302188809029,2216.7021484375,47.0,7.335126876831055,4.0,1.0,0.5726616724381625,11.539554595947266,49.0,"{""type"":""Point"",""coordinates"":[109.58428450012562,18.697839375463193]}"
41,0.0,27.0,106.0,25.01835060119629,106.0,19.340143341429055,108.88233596647706,1831.2161865234375,49.0,4.352654933929443,4.0,3.0,0.61117554870748,12.28420352935791,42.0,"{""type"":""Point"",""coordinates"":[108.88187355252106,19.342373146342045]}"
42,0.0,27.0,13.0,13.105252265930176,16.0,19.007766686304834,110.51726978357459,2145.39697265625,38.0,0.8052111268043518,5.0,2.0,0.7551240445746337,14.00930404663086,39.0,"{""type"":""Point"",""coordinates"":[110.5187898273939,19.007796563207457]}"
43,0.0,30.0,153.0,7.603837966918945,24.0,18.778696288854356,109.22369577444249,1960.152099609375,40.0,0.3113425076007843,3.0,1.0,0.7048965760038668,14.894797325134277,44.0,"{""type"":""Point"",""coordinates"":[109.22578432594042,18.78065572827961]}"
44,0.0,30.0,78.0,9.495437622070312,78.0,19.537772703935353,109.17878001023655,2060.4052734375,46.0,0.5303816199302673,3.0,3.0,0.690309035367184,14.407913208007812,36.0,"{""type"":""Point"",""coordinates"":[109.1788414267337,19.537128892559814]}"
45,0.0,26.0,192.0,22.812965393066406,173.0,18.643948996236425,109.0260664119362,1944.4202880859375,45.0,3.1331355571746826,4.0,1.0,0.5941338419879231,12.560221672058105,47.0,"{""type"":""Point"",""coordinates"":[109.02698118913047,18.644596976215652]}"
46,0.0,28.0,58.0,8.501906394958496,56.0,19.838708324115387,110.31065726822715,2224.071533203125,43.0,0.19171778857707977,7.0,4.0,0.7345552998261619,15.160274505615234,35.0,"{""type"":""Point"",""coordinates"":[110.30998187531297,19.838229459184728]}"
47,0.0,28.0,268.0,13.730301856994629,203.0,19.23683708375531,109.98277218952347,2495.74072265625,42.0,0.5303300619125366,5.0,2.0,0.6726603973299375,14.287535667419434,38.0,"{""type"":""Point"",""coordinates"":[109.9844504693057,19.23543060580041]}"
48,0.0,30.0,1060.0,43.25829315185547,1006.0,19.0751403326138,109.11140636392759,2405.359130859375,48.0,11.912880897521973,8.0,2.0,0.5813033292318323,10.39822006225586,39.0,"{""type"":""Point"",""coordinates"":[109.11357199673016,19.07572918141118]}"
49,0.0,27.0,91.0,12.845914840698242,61.0,19.55573900961774,110.06811214151486,2497.172119140625,46.0,0.4299336075782776,4.0,3.0,0.7400450354804632,14.610093116760254,35.0,"{""type"":""Point"",""coordinates"":[110.0661497610872,19.557196913501738]}"
50,0.0,38.0,803.0,11.981833457946777,634.0,18.985308804201843,109.30903572643388,2167.042236328125,33.0,0.9937329888343811,5.0,2.0,0.6052566833376023,13.212407112121582,41.0,"{""type"":""Point"",""coordinates"":[109.30927016204986,18.985018450169566]}"
51,0.0,26.0,111.0,32.775604248046875,111.0,18.63496584339523,110.07260371793546,2197.380859375,49.0,3.9434585571289062,4.0,1.0,0.61942286194286,12.380233764648438,45.0,"{""type"":""Point"",""coordinates"":[110.07091894807114,18.636350363642965]}"
52,0.0,25.0,97.0,19.076114654541016,89.0,19.308702306484875,110.3241319974889,2498.102783203125,46.0,1.0473518371582031,4.0,3.0,0.7012675787226418,13.715991973876953,36.0,"{""type"":""Point"",""coordinates"":[110.32270753254062,19.308263788781204]}"
53,0.0,35.0,80.0,10.202535629272461,81.0,19.515314821832362,110.66100022903373,2309.38818359375,38.0,0.43123024702072144,3.0,3.0,0.7023092538700927,14.164512634277344,36.0,"{""type"":""Point"",""coordinates"":[110.65950058455576,19.514978727543827]}"
54,0.0,24.0,206.0,15.832761764526367,140.0,19.4389580226822,109.52463139462253,2468.859619140625,54.0,0.8301437497138977,4.0,3.0,0.6951022149263353,13.880324363708496,33.0,"{""type"":""Point"",""coordinates"":[109.52334891988869,19.43788018061711]}"
55,0.0,30.0,318.0,49.04481506347656,296.0,18.82361205306033,110.13997736424443,2226.138671875,46.0,8.48511791229248,4.0,2.0,0.5758131323839386,11.473373413085938,49.0,"{""type"":""Point"",""coordinates"":[110.13805531592007,18.824980764120284]}"
56,0.0,29.0,16.0,9.350069046020508,16.0,19.730910490021046,110.73735702818391,2247.13623046875,46.0,0.4265555739402771,5.0,3.0,0.7540996165024162,13.729301452636719,41.0,"{""type"":""Point"",""coordinates"":[110.7377680963385,19.728825744608148]}"
57,0.0,24.0,503.0,36.55592727661133,456.0,18.6888647604424,108.9811506477302,1814.3345947265625,50.0,10.090113639831543,5.0,1.0,0.5518597952152905,11.158941268920898,46.0,"{""type"":""Point"",""coordinates"":[108.98301188424502,18.688897569685818]}"
58,0.0,27.0,198.0,23.46685028076172,112.0,19.452432751943995,109.753701792073,2578.342529296875,52.0,1.5977809429168701,3.0,3.0,0.6846883122667311,13.230525016784668,36.0,"{""type"":""Point"",""coordinates"":[109.75162039860568,19.45340035687753]}"
59,0.0,28.0,71.0,13.01770305633545,69.0,19.68599472581507,110.62955919408955,2281.0185546875,48.0,0.879525899887085,5.0,3.0,0.7141959088937516,13.460111618041992,36.0,"{""type"":""Point"",""coordinates"":[110.62876227557663,19.684157048114418]}"
60,0.0,26.0,238.0,59.2684211730957,122.0,19.286244424381884,109.68183656934343,2494.40576171875,52.0,7.812528133392334,4.0,3.0,0.6455887782462459,11.611369132995605,38.0,"{""type"":""Point"",""coordinates"":[109.68172799646972,19.284879254462037]}"
62,0.0,22.0,158.0,16.41592788696289,100.0,19.49734851614997,109.798617556279,2578.342529296875,56.0,0.7281580567359924,4.0,3.0,0.6960567218282342,14.041996955871582,35.0,"{""type"":""Point"",""coordinates"":[109.79720372456535,19.498947118698858]}"
63,0.0,25.0,183.0,17.01279640197754,80.0,19.286244424381884,109.71776918070822,2433.579345703125,54.0,1.039331316947937,4.0,3.0,0.6935654277911139,13.670318603515625,38.0,"{""type"":""Point"",""coordinates"":[109.71675343061881,19.284575932599108]}"
65,0.0,25.0,175.0,20.168031692504883,135.0,19.115564520399175,109.08894848182456,2317.00634765625,51.0,1.594566822052002,4.0,2.0,0.6581246105770765,13.247231483459473,39.0,"{""type"":""Point"",""coordinates"":[109.09103788783735,19.116511554460327]}"
66,0.0,31.0,757.0,42.253536224365234,757.0,18.60352480845105,110.1175194821414,2045.549560546875,44.0,12.3616361618042,6.0,1.0,0.5443192213065824,10.723270416259766,46.0,"{""type"":""Point"",""coordinates"":[110.1184404359314,18.60551126364394]}"
67,0.0,27.0,2.0,7.637450218200684,3.0,20.018371380939293,110.44989613726563,1905.899658203125,41.0,0.5025940537452698,3.0,4.0,0.7470556205425619,13.562321662902832,41.0,"{""type"":""Point"",""coordinates"":[110.4488704441638,20.01767514997959]}"
68,0.0,23.0,34.0,8.858264923095703,34.0,19.83421674769479,110.71489914608088,1963.365234375,56.0,0.8235541582107544,4.0,4.0,0.7094156383522399,13.020301818847656,42.0,"{""type"":""Point"",""coordinates"":[110.71671391299512,19.836217419369646]}"
69,0.0,32.0,83.0,15.40427017211914,55.0,18.6888647604424,109.78963440343779,2398.240966796875,39.0,0.8416323661804199,4.0,1.0,0.681735820815861,13.943132400512695,48.0,"{""type"":""Point"",""coordinates"":[109.7911429446481,18.689638289640534]}"
70,0.0,26.0,51.0,10.409221649169922,51.0,19.901590394003755,110.3196404210683,2218.89111328125,46.0,0.4880128800868988,4.0,4.0,0.7235121781767951,14.06762409210205,38.0,"{""type"":""Point"",""coordinates"":[110.31760082128389,19.901247824682613]}"
71,0.0,29.0,548.0,52.89984893798828,499.0,18.76971313601316,109.65488711081986,2296.720947265625,41.0,9.732526779174805,7.0,1.0,0.5775913839048836,11.159059524536133,46.0,"{""type"":""Point"",""coordinates"":[109.65642810140014,18.77147511696803]}"
72,0.0,25.0,26.0,10.123576164245605,29.0,18.84606993516332,110.3690477616949,2084.740478515625,51.0,0.5462853312492371,2.0,2.0,0.6996570463664766,14.408957481384277,47.0,"{""type"":""Point"",""coordinates"":[110.36863461912026,18.84401288074261]}"
73,0.0,24.0,14.0,5.443068504333496,15.0,19.94650615820973,110.83168013301645,1825.8330078125,49.0,0.11471964418888092,3.0,4.0,0.6939289634928767,14.61414909362793,49.0,"{""type"":""Point"",""coordinates"":[110.83175170933038,19.94717795601446]}"
74,0.0,25.0,326.0,26.800739288330078,143.0,18.95835934567826,109.78514282701718,2357.043701171875,46.0,2.4619438648223877,3.0,2.0,0.629140946193299,12.711874008178711,43.0,"{""type"":""Point"",""coordinates"":[109.78498194034252,18.957600145282452]}"
75,0.0,28.0,222.0,71.7343978881836,222.0,18.585558502768656,110.09955317645904,2085.37158203125,51.0,18.279897689819336,4.0,1.0,0.5616007360058289,10.743273735046387,45.0,"{""type"":""Point"",""coordinates"":[110.0974367747575,18.584758729263978]}"
76,0.0,33.0,115.0,12.431427955627441,88.0,19.4389580226822,110.35557303243309,2422.853515625,38.0,0.48997512459754944,5.0,3.0,0.7002161316745081,14.444443702697754,36.0,"{""type"":""Point"",""coordinates"":[110.3537979340526,19.437788099908115]}"
77,0.0,26.0,36.0,15.436681747436523,39.0,18.35199652889758,109.63242922871689,2058.072021484375,47.0,1.3518540859222412,3.0,0.0,0.7016312222231371,13.49690055847168,43.0,"{""type"":""Point"",""coordinates"":[109.6337886824026,18.35054315939883]}"
78,0.0,26.0,249.0,91.02314758300781,236.0,18.706831066124792,109.94234800173814,2422.595703125,49.0,16.676387786865234,4.0,1.0,0.5715343788680802,10.823226928710938,47.0,"{""type"":""Point"",""coordinates"":[109.94014628008715,18.705045934949197]}"
79,0.0,27.0,218.0,14.87435245513916,74.0,18.720305795386587,109.29556099717206,2013.1861572265625,52.0,1.558953881263733,4.0,1.0,0.6446469349572553,13.24218463897705,44.0,"{""type"":""Point"",""coordinates"":[109.29338892865378,18.72055326697001]}"
80,0.0,30.0,477.0,47.772483825683594,476.0,18.52267643288029,109.75819336849361,2278.89501953125,47.0,8.593852996826172,5.0,1.0,0.5877876523954119,11.342927932739258,45.0,"{""type"":""Point"",""coordinates"":[109.75750989771191,18.524249879779752]}"
81,0.0,24.0,99.0,12.15747356414795,48.0,19.66802842013268,109.73124390997003,2267.14599609375,53.0,0.6091139912605286,3.0,3.0,0.7565441080532724,14.256871223449707,31.0,"{""type"":""Point"",""coordinates"":[109.72951125304628,19.666646255840085]}"
82,0.0,28.0,11.0,6.918241024017334,12.0,20.099219756510053,110.63405077051016,1779.9571533203125,40.0,0.7122549414634705,2.0,4.0,0.7142939075939347,12.792638778686523,44.0,"{""type"":""Point"",""coordinates"":[110.63609669697009,20.097250192482022]}"
83,0.0,25.0,329.0,23.356800079345703,332.0,18.60352480845105,108.85538650795348,1622.00927734375,52.0,6.128632545471191,3.0,1.0,0.5619616996719068,11.794538497924805,46.0,"{""type"":""Point"",""coordinates"":[108.85470259008547,18.604536269951772]}"
84,0.0,24.0,136.0,16.15617561340332,115.0,19.528789551094157,109.46174932473417,2394.724853515625,55.0,0.9676715731620789,4.0,3.0,0.6811022066988406,13.771288871765137,36.0,"{""type"":""Point"",""coordinates"":[109.4603344825238,19.530256879872688]}"
85,0.0,26.0,140.0,9.795259475708008,124.0,19.093106638296184,108.94521803636547,1913.0430908203125,47.0,0.7284843325614929,5.0,2.0,0.6405333810313224,14.052778244018555,39.0,"{""type"":""Point"",""coordinates"":[108.94441950841458,19.09145105668399]}"
86,0.0,23.0,120.0,17.104442596435547,102.0,19.49734851614997,109.3898841020046,2411.119384765625,53.0,0.9960004687309265,4.0,3.0,0.6917100860892713,13.752280235290527,34.0,"{""type"":""Point"",""coordinates"":[109.38890000401823,19.49735805526821]}"
87,0.0,21.0,76.0,15.139437675476074,72.0,19.052682450510808,108.78801286164452,1544.436279296875,58.0,3.0857577323913574,2.0,2.0,0.6347224726293997,12.647212982177734,41.0,"{""type"":""Point"",""coordinates"":[108.78580939694214,19.05128483155416]}"
88,0.0,23.0,89.0,11.744341850280762,92.0,18.590050079189254,108.8194538965887,1562.4693603515625,57.0,2.0780913829803467,4.0,1.0,0.6042016117120879,13.03530216217041,44.0,"{""type"":""Point"",""coordinates"":[108.81860245923248,18.59129296828444]}"
89,0.0,24.0,10.0,8.985403060913086,13.0,18.85954466442511,110.42294667874205,2069.898681640625,48.0,0.3648812472820282,3.0,2.0,0.7278367948195795,14.802645683288574,45.0,"{""type"":""Point"",""coordinates"":[110.42304591936627,18.857318736615753]}"
90,0.0,27.0,764.0,45.03193664550781,605.0,18.6888647604424,109.35395149063982,2130.394287109375,51.0,12.281630516052246,6.0,1.0,0.5531490165187595,10.722908020019531,45.0,"{""type"":""Point"",""coordinates"":[109.35262652323772,18.6869840305279]}"
91,0.0,30.0,767.0,49.01277160644531,704.0,18.80115417095734,109.82107543838197,2352.640625,42.0,10.022263526916504,4.0,1.0,0.5743397635410441,10.928372383117676,44.0,"{""type"":""Point"",""coordinates"":[109.8228507292379,18.802187571664444]}"
92,0.0,30.0,7.0,27.952133178710938,9.0,18.675390031180612,110.41396352590084,1873.4666748046875,45.0,4.784494876861572,4.0,1.0,0.701509824251475,12.228521347045898,46.0,"{""type"":""Point"",""coordinates"":[110.41573768936262,18.674455200077887]}"
93,0.0,28.0,422.0,47.90132522583008,255.0,18.899968852210492,109.8031091326996,2328.828369140625,42.0,7.098029613494873,5.0,2.0,0.597929777693627,11.578794479370117,45.0,"{""type"":""Point"",""coordinates"":[109.80403219225919,18.90188701788913]}"
94,0.0,31.0,290.0,54.58485412597656,271.0,18.468777515833118,109.60098819377271,2237.040283203125,40.0,9.377876281738281,5.0,1.0,0.602186404645684,11.391033172607422,43.0,"{""type"":""Point"",""coordinates"":[109.5994647633437,18.467284740906017]}"
95,0.0,26.0,5.0,8.2720365524292,7.0,19.084123485454995,110.49032032505102,2224.185302734375,45.0,0.13426092267036438,4.0,2.0,0.7724713217417624,15.805365562438965,39.0,"{""type"":""Point"",""coordinates"":[110.48839596505985,19.085847143953476]}"
96,0.0,22.0,24.0,12.830050468444824,26.0,19.084123485454995,110.44091298442447,2344.2353515625,48.0,0.519780695438385,4.0,2.0,0.7556330818328247,14.440570831298828,39.0,"{""type"":""Point"",""coordinates"":[110.44188203571895,19.08617032337692]}"
97,0.0,30.0,212.0,45.66482925415039,194.0,19.025732991987226,110.22531731623576,2430.447265625,40.0,5.198604106903076,3.0,2.0,0.6208709754028964,12.039210319519043,45.0,"{""type"":""Point"",""coordinates"":[110.22358195179201,19.023501033889065]}"
99,0.0,27.0,670.0,21.7559814453125,626.0,18.71132264254539,108.91826857784184,1725.745361328125,49.0,5.800995826721191,7.0,1.0,0.5469990135095674,11.575923919677734,47.0,"{""type"":""Point"",""coordinates"":[108.9180138345341,18.713351941008355]}"
100,0.0,28.0,645.0,46.59015655517578,499.0,19.18742974312874,109.73573548639064,2412.357421875,47.0,7.612120151519775,6.0,2.0,0.6113054398732177,11.32457160949707,40.0,"{""type"":""Point"",""coordinates"":[109.73567661916795,19.187835051313424]}"
101,0.0,28.0,477.0,70.26528930664062,286.0,19.088615061875586,109.67734499292288,2360.84228515625,49.0,14.587183952331543,4.0,2.0,0.594530856907146,10.799430847167969,40.0,"{""type"":""Point"",""coordinates"":[109.67703938290143,19.087641789634134]}"
102,0.0,29.0,129.0,23.432159423828125,101.0,19.6320958087679,109.58751346451089,2298.0244140625,45.0,2.098217010498047,4.0,3.0,0.6800456794408452,13.00130844116211,34.0,"{""type"":""Point"",""coordinates"":[109.58683782770862,19.63158936741278]}"
103,0.0,30.0,716.0,57.97235107421875,560.0,19.01225826272543,109.80760070912021,2358.28466796875,45.0,13.125099182128906,5.0,2.0,0.5778135962812408,10.701698303222656,42.0,"{""type"":""Point"",""coordinates"":[109.80823659152249,19.014440931639566]}"
104,0.0,28.0,550.0,40.78248977661133,353.0,18.8820025465281,109.58751346451089,2170.943115234375,47.0,7.707315444946289,5.0,2.0,0.5848045386049504,11.394327163696289,44.0,"{""type"":""Point"",""coordinates"":[109.58675284631303,18.880233298112525]}"
105,0.0,29.0,662.0,30.399072647094727,595.0,18.62149111413344,109.4437830190518,1996.3046875,43.0,6.427119255065918,6.0,1.0,0.5599866175215762,11.480011940002441,47.0,"{""type"":""Point"",""coordinates"":[109.44549458094268,18.621558303028593]}"
106,0.0,24.0,136.0,18.33065414428711,56.0,19.358109647111448,109.31352730285442,2401.13671875,46.0,1.1002081632614136,3.0,3.0,0.7377245739887006,13.642898559570312,34.0,"{""type"":""Point"",""coordinates"":[109.31298443167019,19.358578815001056]}"
107,0.0,25.0,145.0,24.848922729492188,123.0,19.596163197403122,109.55607242956671,2401.87890625,50.0,1.9922908544540405,4.0,3.0,0.6809710543134947,13.043248176574707,35.0,"{""type"":""Point"",""coordinates"":[109.55813400403382,19.59408280713359]}"
108,0.0,27.0,246.0,32.69504928588867,90.0,18.85056151158392,109.3898841020046,2157.0654296875,48.0,4.44471549987793,5.0,2.0,0.6192330057813568,12.174300193786621,45.0,"{""type"":""Point"",""coordinates"":[109.39018439051719,18.850336537340812]}"
109,0.0,22.0,144.0,13.466449737548828,111.0,19.591671620982524,109.85700804974675,2515.640869140625,53.0,0.4594675898551941,4.0,3.0,0.6943693157791097,14.511223793029785,35.0,"{""type"":""Point"",""coordinates"":[109.85604150413327,19.59319046700584]}"
